
Date/Time,Temp(C),RH(%),Dew Point(C), Impedance(ohm)

Date/Time,Temp(C),RH(%),Dew Point(C), Impedance(ohm)

Date/Time,Temp(C),RH(%),Dew Point(C), Impedance(ohm)
10/29/21 10:01:00,ovf,0.00,ovf,20769.38,58.48,48.46,20769.38,20769.38,20769.38,20769.38,20769.38
10/29/21 11:01:00,ovf,0.00,ovf,18635.73,68.48,52.49,15745.72,12173.33,18635.73,19071.73,18851.25
10/29/21 12:01:00,ovf,0.00,ovf,20769.38,18425.00,59.20,20769.38,79.30,19764.65,20769.38,20769.38
10/29/21 13:01:00,ovf,0.00,ovf,13736.25,6039.62,912.05,13736.25,7863.93,13736.25,13736.25,13736.25
10/29/21 14:01:00,ovf,0.00,ovf,60.28,9717.32,675.93,15015.00,15015.00,15015.00,10560.00,15015.00
10/29/21 15:01:00,ovf,0.00,ovf,18017.28,18425.00,18218.90,18425.00,18218.90,18425.00,18425.00,14476.58
10/29/21 16:01:00,ovf,0.00,ovf,102.59,388.28,227.45,60.73,5204.26,995.96,109.57,60.01
10/29/21 17:01:00,ovf,0.00,ovf,96.90,811.28,166.60,60.37,3889.87,571.20,97.11,60.28
10/30/21 00:01:00,ovf,0.00,ovf,86.47,587.36,106.61,59.20,1655.82,488.60,119.52,64.20
10/31/21 00:01:00,ovf,0.00,ovf,103.36,548.68,100.82,58.93,715.17,802.85,125.22,79.90
10/31/21 01:01:00,ovf,0.00,ovf,103.92,558.86,102.92,59.20,645.69,798.31,121.32,80.19
10/31/21 02:01:00,ovf,0.00,ovf,102.81,563.10,97.33,58.66,604.12,750.63,114.20,78.70
10/31/21 03:01:00,ovf,0.00,ovf,101.70,553.74,92.94,58.21,573.61,761.82,114.43,78.21
10/31/21 04:01:00,ovf,0.00,ovf,101.70,549.60,95.71,58.66,537.84,758.30,113.61,77.72
10/31/21 05:01:00,ovf,0.00,ovf,100.93,550.98,98.63,58.84,507.69,766.07,117.49,77.62
10/31/21 06:01:00,ovf,0.00,ovf,102.81,547.77,106.28,59.56,497.02,819.05,122.65,78.31
10/31/21 07:01:00,ovf,0.00,ovf,104.14,543.68,115.25,60.01,493.39,879.13,125.96,78.70
10/31/21 08:01:00,ovf,0.00,ovf,105.60,541.42,117.14,60.19,507.28,937.23,128.93,79.20
10/31/21 09:01:00,ovf,0.00,ovf,106.39,558.86,118.92,60.19,516.09,913.88,126.70,78.21
10/31/21 10:01:00,ovf,0.00,ovf,107.07,553.28,130.81,60.82,499.05,972.43,128.56,79.00
10/31/21 11:01:00,ovf,0.00,ovf,107.86,548.68,129.31,60.64,509.36,1020.36,131.69,79.70
10/31/21 12:01:00,ovf,0.00,ovf,108.88,548.68,122.90,60.55,518.22,1037.87,133.98,79.90
10/31/21 13:01:00,ovf,0.00,ovf,109.00,549.14,117.14,60.10,532.96,1045.67,135.77,80.19
10/31/21 14:01:00,ovf,0.00,ovf,109.57,550.06,117.38,60.10,556.99,1069.63,137.19,80.19
10/31/21 15:01:00,ovf,0.00,ovf,110.60,554.67,121.32,60.01,605.15,1099.25,140.31,80.69
10/31/21 16:01:00,ovf,0.00,ovf,108.77,547.31,119.04,60.10,641.20,1093.23,142.55,80.69
10/31/21 17:01:00,ovf,0.00,ovf,105.94,536.50,113.61,59.83,605.15,1047.92,142.68,80.89
10/31/21 18:01:00,ovf,0.00,ovf,104.81,530.32,113.38,60.01,587.36,1023.61,142.15,81.29
10/31/21 19:01:00,ovf,0.00,ovf,103.81,536.95,105.49,59.38,569.28,1009.64,142.82,81.70
10/31/21 20:01:00,ovf,0.00,ovf,100.38,532.96,109.11,59.83,539.18,967.43,139.01,81.09
10/31/21 21:01:00,ovf,0.00,ovf,98.63,528.13,110.60,60.01,497.02,915.72,135.13,80.39
10/31/21 22:01:00,ovf,0.00,ovf,96.25,527.26,106.39,59.83,460.98,762.52,127.44,77.72
10/31/21 23:01:00,ovf,0.00,ovf,96.36,505.62,108.88,59.92,441.11,764.65,125.59,75.56
11/01/21 00:01:00,ovf,0.00,ovf,97.00,428.63,110.03,60.19,397.56,759.70,124.36,73.43
11/01/21 01:01:00,ovf,0.00,ovf,96.25,453.27,111.76,60.46,381.02,661.75,120.84,71.89
11/01/21 02:01:00,ovf,0.00,ovf,96.47,445.36,113.85,60.55,333.76,753.41,126.70,70.75
11/01/21 03:01:00,ovf,0.00,ovf,94.64,464.33,116.43,60.64,326.53,746.50,128.06,69.23
11/01/21 04:01:00,ovf,0.00,ovf,96.79,454.36,121.57,61.00,310.83,734.95,132.96,69.33
11/01/21 05:01:00,ovf,0.00,ovf,98.41,457.66,124.97,61.00,308.89,735.63,133.47,69.33
11/01/21 06:01:00,ovf,0.00,ovf,100.16,455.09,132.33,61.27,311.32,742.40,135.64,69.89
11/01/21 07:01:00,ovf,0.00,ovf,101.92,454.73,135.90,61.27,312.78,776.13,133.21,70.18
11/01/21 08:01:00,ovf,0.00,ovf,102.48,452.91,139.40,61.36,311.81,818.27,139.14,70.08
11/01/21 09:01:00,ovf,0.00,ovf,103.81,439.70,147.36,61.36,302.43,897.60,143.48,70.27
11/01/21 10:01:00,ovf,0.00,ovf,104.48,426.93,155.60,61.45,302.43,1020.36,148.17,71.41
11/01/21 11:01:00,ovf,0.00,ovf,105.04,420.87,160.54,61.45,307.93,1101.68,150.76,71.51
11/01/21 12:01:00,ovf,0.00,ovf,106.73,414.90,177.81,61.54,339.82,1333.01,156.86,71.89
11/01/21 13:01:00,ovf,0.00,ovf,110.49,413.92,194.70,61.54,483.47,1446.79,164.71,72.37
11/01/21 14:01:00,ovf,0.00,ovf,116.55,440.75,199.64,61.64,608.27,1465.69,172.67,72.76
11/01/21 15:01:00,ovf,0.00,ovf,118.92,432.40,190.65,61.18,660.00,1446.79,173.72,73.72
11/01/21 16:01:00,ovf,0.00,ovf,117.38,417.21,179.03,61.09,596.94,1349.55,168.95,74.30
11/01/21 17:01:00,ovf,0.00,ovf,113.03,412.94,160.54,61.09,477.25,1187.94,162.54,74.20
11/01/21 18:01:00,ovf,0.00,ovf,111.29,422.54,154.07,61.27,411.63,1076.63,156.72,74.69
11/01/21 19:01:00,ovf,0.00,ovf,110.37,422.21,150.76,61.36,392.27,1022.52,152.82,73.33
11/01/21 20:01:00,ovf,0.00,ovf,111.29,427.27,153.65,61.36,395.69,1009.64,149.80,73.43
11/01/21 21:01:00,ovf,0.00,ovf,111.76,430.34,153.24,61.36,382.22,1019.28,147.77,73.04
11/01/21 22:01:00,ovf,0.00,ovf,111.64,443.58,151.03,61.45,382.82,1033.45,142.95,73.33
11/01/21 23:01:00,ovf,0.00,ovf,111.64,456.56,150.21,61.54,381.02,1044.55,141.36,72.37
11/02/21 00:01:00,ovf,0.00,ovf,111.29,452.91,150.21,61.54,370.68,1042.32,139.53,72.37
11/02/21 01:01:00,ovf,0.00,ovf,112.92,447.86,152.55,61.91,376.26,1044.55,138.22,72.85
11/02/21 02:01:00,ovf,0.00,ovf,113.03,446.07,159.83,62.00,371.56,1070.79,143.21,72.85
11/02/21 03:01:00,ovf,0.00,ovf,112.80,447.86,164.13,62.00,371.85,1131.43,146.15,72.37
11/02/21 04:01:00,ovf,0.00,ovf,113.03,445.00,167.63,61.82,375.96,1211.51,149.53,72.56
11/02/21 05:01:00,ovf,0.00,ovf,113.73,442.87,175.37,62.00,384.02,1277.57,152.96,73.72
11/02/21 06:01:00,ovf,0.00,ovf,114.90,437.60,186.67,62.09,392.27,1334.65,155.04,73.82
11/02/21 07:01:00,ovf,0.00,ovf,115.72,436.55,194.70,62.09,402.30,1378.45,156.44,73.82
11/02/21 08:01:00,ovf,0.00,ovf,116.90,436.21,194.05,62.18,411.30,1392.40,157.56,74.69
11/02/21 09:01:00,ovf,0.00,ovf,116.90,437.95,195.68,62.09,419.53,1399.46,157.56,74.30
11/02/21 10:01:00,ovf,0.00,ovf,118.21,434.12,199.64,62.18,436.55,1428.28,158.55,75.17
11/02/21 11:01:00,ovf,0.00,ovf,127.07,434.47,228.37,62.27,705.55,1728.48,169.39,77.82
11/02/21 12:01:00,ovf,0.00,ovf,136.93,480.73,263.72,61.91,1065.00,1951.01,186.98,79.70
11/02/21 13:01:00,ovf,0.00,ovf,143.61,499.46,301.25,61.54,1485.00,2141.38,207.91,82.40
11/02/21 14:01:00,ovf,0.00,ovf,144.68,442.52,285.59,61.18,1560.20,2091.74,205.18,85.85
11/02/21 15:01:00,ovf,0.00,ovf,139.01,394.13,234.34,61.54,1357.95,1772.05,185.72,88.33
11/02/21 16:01:00,ovf,0.00,ovf,135.64,387.97,212.23,61.54,1131.43,1352.90,170.28,89.37
11/02/21 17:01:00,ovf,0.00,ovf,130.56,388.89,190.65,61.64,939.14,1221.42,161.40,89.99
11/02/21 18:01:00,ovf,0.00,ovf,123.99,394.44,174.02,61.45,747.87,1132.69,154.35,89.89
11/02/21 19:01:00,ovf,0.00,ovf,121.93,396.94,171.32,61.73,706.19,1076.63,154.76,89.99
11/02/21 20:01:00,ovf,0.00,ovf,125.96,391.35,179.65,61.82,846.27,1175.75,162.11,90.62
11/02/21 21:01:00,ovf,0.00,ovf,125.96,388.28,173.87,61.73,862.90,1225.71,164.13,90.73
11/02/21 22:01:00,ovf,0.00,ovf,120.60,396.63,161.68,61.82,758.30,1177.10,161.11,90.94
11/02/21 23:01:00,ovf,0.00,ovf,117.26,398.82,158.98,61.82,714.52,1241.65,159.26,90.83
11/03/21 00:01:00,ovf,0.00,ovf,118.45,398.19,167.19,61.73,773.24,1308.79,162.11,90.94
11/03/21 01:01:00,ovf,0.00,ovf,115.96,404.21,160.68,61.64,696.11,1238.73,160.40,90.94
11/03/21 02:01:00,ovf,0.00,ovf,112.45,389.81,156.44,61.73,610.36,1155.87,152.41,89.99
11/03/21 03:01:00,ovf,0.00,ovf,110.03,398.19,152.55,62.00,548.68,1053.57,146.15,88.33
11/03/21 04:01:00,ovf,0.00,ovf,107.86,367.21,145.75,62.09,519.07,1014.98,140.05,86.26
11/03/21 05:01:00,ovf,0.00,ovf,105.94,381.61,142.68,62.18,485.43,808.20,131.44,82.70
11/03/21 06:01:00,ovf,0.00,ovf,105.71,333.76,137.06,62.00,452.91,830.10,127.94,80.29
11/03/21 07:01:00,ovf,0.00,ovf,104.37,348.98,134.87,62.27,405.17,810.51,125.34,79.20
11/03/21 08:01:00,ovf,0.00,ovf,104.37,353.66,136.80,61.82,405.17,759.00,130.81,79.70
11/03/21 09:01:00,ovf,0.00,ovf,105.04,358.40,137.84,61.73,403.89,791.56,130.31,80.00
11/03/21 10:01:00,ovf,0.00,ovf,105.49,368.08,138.09,61.64,401.35,756.90,133.47,79.20
11/03/21 11:01:00,ovf,0.00,ovf,106.05,368.94,141.49,61.64,396.94,833.30,137.32,80.19
11/03/21 12:01:00,ovf,0.00,ovf,105.04,360.65,146.42,61.64,391.96,897.60,143.08,80.49
11/03/21 13:01:00,ovf,0.00,ovf,105.26,347.62,151.31,61.64,428.29,993.88,149.26,81.49
11/03/21 14:01:00,ovf,0.00,ovf,107.29,339.56,157.14,61.36,540.98,1254.93,158.27,82.60
11/03/21 15:01:00,ovf,0.00,ovf,110.14,337.97,162.11,61.27,659.42,1411.95,165.29,83.71
11/03/21 16:01:00,ovf,0.00,ovf,113.03,337.97,165.00,61.73,742.40,1419.17,166.75,85.14
11/03/21 17:01:00,ovf,0.00,ovf,112.45,339.82,165.00,61.82,708.74,1383.65,165.73,85.96
11/03/21 18:01:00,ovf,0.00,ovf,111.87,344.64,169.99,61.64,728.28,1383.65,165.29,86.47
11/03/21 19:01:00,ovf,0.00,ovf,114.20,348.44,189.21,61.54,836.52,1446.79,167.63,88.33
11/03/21 20:01:00,ovf,0.00,ovf,117.85,358.40,216.79,61.64,969.42,1535.14,171.32,89.89
11/03/21 21:01:00,ovf,0.00,ovf,122.90,360.93,227.82,61.64,1038.98,1545.50,170.88,91.04
11/03/21 22:01:00,ovf,0.00,ovf,127.32,352.83,233.78,61.64,1118.88,1566.57,169.99,92.20
11/03/21 23:01:00,ovf,0.00,ovf,125.83,340.09,215.91,61.64,1046.79,1437.49,163.55,92.52
11/04/21 00:01:00,ovf,0.00,ovf,127.81,336.65,219.64,61.36,1082.51,1456.19,164.71,93.05
11/04/21 01:01:00,ovf,0.00,ovf,126.08,341.42,209.11,61.54,1031.25,1411.95,161.54,93.05
11/04/21 02:01:00,ovf,0.00,ovf,126.45,341.95,212.75,61.36,1029.06,1410.15,161.40,93.58
11/04/21 03:01:00,ovf,0.00,ovf,132.96,352.83,230.04,61.36,1131.43,1471.44,165.00,94.43
11/04/21 04:01:00,ovf,0.00,ovf,141.49,347.89,241.99,61.36,1259.41,1572.99,167.48,95.50
11/04/21 05:01:00,ovf,0.00,ovf,142.02,332.46,227.08,61.00,1201.72,1456.19,161.83,95.71
11/04/21 06:01:00,ovf,0.00,ovf,142.82,334.81,227.26,61.09,1218.58,1446.79,161.97,96.25
11/04/21 07:01:00,ovf,0.00,ovf,146.28,339.29,230.97,61.09,1247.52,1428.28,162.83,97.22
11/04/21 08:01:00,ovf,0.00,ovf,151.58,336.38,235.48,60.91,1293.03,1477.23,163.26,98.41
11/04/21 09:01:00,ovf,0.00,ovf,156.44,339.56,239.48,60.91,1341.24,1485.00,164.71,99.50
11/04/21 10:01:00,ovf,0.00,ovf,167.33,348.44,259.57,60.91,1504.73,1588.13,170.88,102.81
11/04/21 11:01:00,ovf,0.00,ovf,171.32,336.38,261.02,60.55,1585.95,1577.29,168.80,106.16
11/04/21 12:01:00,ovf,0.00,ovf,179.95,338.23,274.13,60.28,1920.60,1655.82,172.07,110.72
11/04/21 13:01:00,ovf,0.00,ovf,178.27,317.22,263.72,60.19,1935.70,1588.13,167.92,114.78
11/04/21 14:01:00,ovf,0.00,ovf,180.73,294.94,253.66,60.28,1905.70,1475.29,162.98,119.52
11/04/21 15:01:00,ovf,0.00,ovf,189.37,303.85,265.40,60.01,1985.43,1526.93,162.40,126.70
11/04/21 16:01:00,ovf,0.00,ovf,191.62,279.37,250.65,60.19,1870.72,1428.28,156.44,133.09
11/04/21 17:01:00,ovf,0.00,ovf,191.94,266.24,233.59,60.28,1693.92,1293.03,148.17,136.41
11/04/21 18:01:00,ovf,0.00,ovf,197.98,269.41,234.34,60.19,1665.21,1232.92,146.69,140.71
11/04/21 19:01:00,ovf,0.00,ovf,198.97,266.03,218.93,60.28,1465.69,1144.19,141.36,142.82
11/04/21 20:01:00,ovf,0.00,ovf,206.71,263.72,220.90,60.28,1373.28,1153.26,143.08,145.48
