"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","181_198+199_2-_20",0.341214348707954,0.998580482303173,"0",0,0,"0",0,0,0
"2","182_218+219_2-_20",0.0468698910081695,0.834597011081158,"2-",20,18,"9-",218,219,0.089423009
"3","183_194+195_2-_20",0.08530653950954,0.869521239034649,"2-",20,18,"9-",194,195,0.089423009
"4","184_213+214_2-_20",0.0886883493369061,0.936219564811382,"2-",20,18,"9-",213,214,0.08941314
"5","185_217+221_2-_20",0.0583766760729648,0.806560102679235,"2-",20,18,"9-",217,221,0.08941314
"6","186_225+226_2-_20",0.351177457617311,0.995719172784505,"2-",20,18,"9-",225,226,0.089423009
"7","187_152_2-_20",0.401060974934988,0.994454919762038,"2-",20,18,"9-",152,0,0.08941314
"8","188_154_2-_20",0.785266696176643,0.998039055252374,"2-",20,18,"9-",154,0,0.08941314
"9","189_156_2-_20",1.1761836320744,0.994874722150217,"2-",20,18,"9-",156,0,0.08941314
"10","190_157_2-_20",0.661013712897066,0.998950858219068,"2-",20,18,"9-",157,0,0.08941314
"11","191_153_2-_20",0.123940015738878,0.962604173857272,"2-",20,18,"9-",153,0,0.08941314
"12","192_155_2-_20",0.189025498179073,0.962339994294535,"2-",20,18,"9-",155,0,0.08941314
"13","193_145_2-_20",0.601238633222173,0.762205138876343,"2-",20,18,"9-",145,0,0.089393402
"14","194_143_2-_20",0.313091351740159,0.954669224745628,"2-",20,18,"9-",143,0,0.089393402
"15","195_141_2-_20",0.112354858664682,0.947891137796264,"2-",20,18,"9-",141,0,0.089393402
"16","196_142_2-_20",0.629382688725372,0.996845545581802,"2-",20,18,"9-",142,0,0.089393402
"17","197_140_2-_20",0.143606948228892,0.962806856343713,"2-",20,18,"9-",140,0,0.089383533
"18","198_144_2-_20",0.869397138964581,0.998888963086877,"2-",20,18,"9-",144,0,0.089393402
"19","199_248+249_2-_20",0.71656366116132,0.995746638485591,"2-",20,18,"9-",248,249,0.089393402
"20","200_238+239_2-_20",0.110925136944617,0.924645190393789,"2-",20,18,"9-",238,239,0.089393402
"21","201_240+241_2-_20",0.144465659897008,0.959313456465031,"2-",20,18,"9-",240,241,0.089403271
"22","202_246+247_2-_20",0.0197578339696473,0.145885672418005,"2-",20,18,"9-",246,247,0.089393402
"23","203_233+232_2-_20",0.0985909795725752,0.955252529992932,"2-",20,18,"9-",233,232,0.089393402
"24","204_208+229_2-_20",0.0395525553772714,0.801453118172045,"2-",20,18,"9-",208,229,0.089393402
"25","205_264+267_2-_20",0.075659785057427,0.910691316451536,"2-",20,18,"9-",264,267,0.089353926
"26","206_257+258_2-_20",0.135109228329008,0.978553503373256,"2-",20,18,"9-",257,258,0.089353926
"27","207_260+261_2-_20",0.112596192790603,0.954321390115481,"2-",20,18,"9-",260,261,0.089344057
"28","208_272+273_2-_20",0.10261393607406,0.927798689203905,"2-",20,18,"9-",272,273,0.089344057
"29","209_268+269_2-_20",-0.00273197587562001,0.00352657016623448,"2-",20,18,"9-",268,269,0.089353926
"30","210_252+253_2-_20",0.0501359717641615,0.906002492881039,"2-",20,18,"9-",252,253,0.089344057
"31","211_164_2-_20",0.328198229474049,0.991761123087857,"2-",20,18,"9-",164,0,0.089344057
"32","212_169_2-_20",0.210940647726234,0.738466308337282,"2-",20,18,"9-",169,0,0.089353926
"33","213_168_2-_20",0.532011224903083,0.97165945413968,"2-",20,18,"9-",168,0,0.089353926
"34","214_167_2-_20",0.729598495081797,0.999206616095219,"2-",20,18,"9-",167,0,0.089353926
"35","215_177_2-_20",0.0713584975889102,0.896052362882293,"2-",20,18,"9-",177,0,0.089482223
"36","216_179_2-_20",0.767413064861424,0.999131553505384,"2-",20,18,"9-",179,0,0.089482223
"37","217_181_2-_20",0.48319777199879,0.995085006167427,"2-",20,18,"9-",181,0,0.089482223
"38","218_178_2-_20",0.89501533298617,0.996796184707112,"2-",20,18,"9-",178,0,0.089482223
"39","219_180_2-_20",0.667171563474112,0.993475876677828,"2-",20,18,"9-",180,0,0.089482223
"40","220_176_2-_20",-1.08844807311211,0.97848637097351,"2-",20,18,"9-",176,0,0.089482223
"41","221_285+284_2-_20",0.0564648081433841,0.913050466079485,"2-",20,18,"9-",285,284,0.089541437
"42","222_296+297_2-_20",0.389601966912495,0.9047182613868,"2-",20,18,"9-",296,297,0.089482223
"43","223_289+288_2-_20",-0.0203872258802268,0.263316803980955,"2-",20,18,"9-",289,288,0.089482223
"44","224_294+292_2-_20",0.160912806539509,0.514982023584388,"2-",20,18,"9-",294,292,0.089492092
"45","225_280+281_2-_20",0.10300141944119,0.738961461293507,"2-",20,18,"9-",280,281,0.089482223
"46","226_278+279_2-_20",0.15517752821109,0.689389891964165,"2-",20,18,"9-",278,279,0.089492092
"47","227_189_2-_20",0.0979800477238182,0.695866120377848,"2-",20,18,"9-",189,0,0.089571044
"48","228_188_2-_20",0.0213777224143499,0.00462039353681385,"2-",20,18,"9-",188,0,0.089580913
"49","229_192_2-_20",0.396989523967557,0.978737738213436,"2-",20,18,"9-",192,0,0.089571044
"50","230_193_2-_20",0.513841961852863,0.98795712918555,"2-",20,18,"9-",193,0,0.089571044
"51","231_NA_2-_20",0.363079019073589,0.995202552615081,"2-",20,18,"9-",0,0,0.089571044
