"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","1_NA_2-_20",NA,0,"0",0,0,"0","0",0,0
"2","410_461+462_2-_20",0.0714878548110409,0.826508352714688,"2-",20,18,"9-","461",462,0.088258467
"3","411_456+457_2-_20",0.0672457690579562,0.942815712384633,"2-",20,18,"9-","456",457,0.088258467
"4","412_475+478_2-_20",0.0727622615803861,0.944821416327312,"2-",20,18,"9-","475",478,0.088258467
"5","413_449+450_2-_20",-0.0126038156339389,0.305289404978079,"2-",20,18,"9-","449",450,0.088248598
"6","414_453+452_2-_20",0.00606267029972423,0.0488747877423795,"2-",20,18,"9-","453",452,0.088258467
"7","415_455+454_2-_20",0.0792987698039386,0.906567854922409,"2-",20,18,"9-","455",454,0.088258467
"8","416_476+477_2-_20",0.00199605520827372,0.059089904600042,"2-",20,18,"9-","476",477,0.088248598
"9","417_484+485_2-_20",0.0504481823714879,0.847854935985398,"2-",20,18,"9-","484",485,0.088278205
"10","418_489+490_2-_20",0.156109943008909,0.976054715693647,"2-",20,18,"9-","489",490,0.088278205
"11","419_467+464_2-_20",0.0525510899182567,0.866991837413147,"2-",20,18,"9-","467",464,0.088288074
"12","420_469+468_2-_20",0.0443813749179052,0.914863553388089,"2-",20,18,"9-","469",468,0.088288074
"13","421_474+475_2-_20",0.127289516743074,0.972456593265429,"2-",20,18,"9-","474",475,0.088288074
"14","422_512+515_2-_20",0.234390326975478,0.99054526722374,"2-",20,18,"9-","512",515,0.088297943
"15","423_508+509_2-_20",0.0825679189951848,0.940549443668446,"2-",20,18,"9-","508",509,0.088297943
"16","424_505+504_2-_20",0.0266188974344766,0.554101784456432,"2-",20,18,"9-","505",504,0.088297943
"17","425_494+493_2-_20",0.0559789926040716,0.809705670821719,"2-",20,18,"9-","494",493,0.088288074
"18","426_497+498_2-_20",0.0458649182021137,0.713584475531387,"2-",20,18,"9-","497",498,0.088288074
"19","427_502+501_2-_20",0.0164612625122953,0.105597050388908,"2-",20,18,"9-","502",501,0.088288074
"20","428_530+528_2-_20",0.0799555901532654,0.952745824545961,"2-",20,18,"9-","530",528,0.088278205
"21","429_536+538_2-_20",0.0419146632658303,0.950151943493665,"2-",20,18,"9-","536",538,0.088278205
"22","430_534+535_2-_20",0.236289400394705,0.990951645037346,"2-",20,18,"9-","534",535,0.088268336
"23","431_516+519_2-_20",0.0596170161751372,0.783882926070946,"2-",20,18,"9-","516",519,0.088278205
"24","432_520+522_2-_20",0.0277179836512242,0.50440284202523,"2-",20,18,"9-","520",522,0.088278205
"25","433_523+521_2-_20",0.0613181198910013,0.772397223900026,"2-",20,18,"9-","523",521,0.088278205
"26","434_553+554_2-_20",0.178087017830894,0.985898898280011,"2-",20,18,"9-","553",554,0.088268336
"27","435_557+558_2-_20",0.093757503275715,0.940120174078654,"2-",20,18,"9-","557",558,0.088258467
"28","436_564+561_2-_20",0.153195835408245,0.965755809282422,"2-",20,18,"9-","564",561,0.088268336
"29","437_548+551_2-_20",0.0984366485013593,0.951732094987931,"2-",20,18,"9-","548",551,0.088268336
"30","438_545+547_2-_20",0.0576158726645619,0.93095578044835,"2-",20,18,"9-","545",547,0.088268336
"31","439_540+541_2-_20",0.0374875107966227,0.669317270644958,"2-",20,18,"9-","540",541,0.088268336
"32","441_28aac4_2-_20",0.028795317812759,0.871293627128796,"2-",20,18,"9-","28aac4",0,0.088376895
"33","442_27aac4_2-_20",-0.0687438523404499,0.615251005391255,"2-",20,18,"9-","27aac4",0,0.088376895
"34","443_26aac4_2-_20",0.299813171475699,0.983358014381544,"2-",20,18,"9-","26aac4",0,0.088376895
"35","444_0_2-_20",0.147578780509595,0.968760143767098,"2-",20,18,"9-","0",0,0.088376895
"36","445_slug_2-_20",0.144365181659241,0.977580243049421,"2-",20,18,"9-","slug",0,0.088376895
"37","446_29aac3_2-_20",0.0426220614828215,0.512595623343872,"2-",20,18,"9-","29aac3",0,0.088386764
"38","447_30aac3_2-_20",0.0453427743692828,0.338448653213356,"2-",20,18,"9-","30aac3",0,0.088386764
"39","448_31aac3_2-_20",0.00706093844953341,0.119859586173022,"2-",20,18,"9-","31aac3",0,0.088386764
"40","449_32aac3_2-_20",-0.0102746367447431,0.0171029408943724,"2-",20,18,"9-","32aac3",0,0.088386764
"41","451_23fsc3_2-_20",-0.00187467453567081,0.00399601677340341,"2-",20,18,"9-","23fsc3",0,0.088406502
"42","452_22fsc3_2-_20",0.0412883960133176,0.737383950438855,"2-",20,18,"9-","22fsc3",0,0.088396633
"43","453_21fsc3_2-_20",0.122614415415972,0.870505796958195,"2-",20,18,"9-","21fsc3",0,0.088396633
"44","454_461+462_2-_20",0.130282659629181,0.977743744491897,"2-",20,18,"9-","461",462,0.088258467
"45","455_456+457_2-_20",0.179224676212957,0.976225883812304,"2-",20,18,"9-","456",457,0.088258467
"46","456_478+475_2-_20",0.154147992401186,0.976501048628873,"2-",20,18,"9-","478",475,0.088258467
"47","457_455+454_2-_20",0.0988630446103108,0.95281585657989,"2-",20,18,"9-","455",454,0.088268336
"48","458_449+450_2-_20",0.044821500896835,0.813375711150411,"2-",20,18,"9-","449",450,0.088268336
"49","459_445+452_2-_20",0.0247952747192018,0.555569124176965,"2-",20,18,"9-","445",452,0.088268336
"50","460_489+490_2-_20",0.266361884210336,0.993589626086681,"2-",20,18,"9-","489",490,0.088288074
"51","461_484+485_2-_20",0.0761140699791009,0.897894559227033,"2-",20,18,"9-","484",485,0.088288074
"52","462_476+477_2-_20",0.0831163571139271,0.918789126542178,"2-",20,18,"9-","476",477,0.088278205
"53","463_467+464_2-_20",0.0892818377695306,0.950865375157839,"2-",20,18,"9-","467",464,0.088278205
"54","464_469+468_2-_20",0.0936069482288863,0.892272391153685,"2-",20,18,"9-","469",468,0.088278205
"55","465_474+475_2-_20",0.227724795640329,0.986707094675085,"2-",20,18,"9-","474",475,0.088278205
"56","466_515+512_2-_20",0.347517029972753,0.996221344266966,"2-",20,18,"9-","515",512,0.088288074
