"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","1_NA_2-_20",NA,0,"0",0,0,"0","0",0,0
"2","231_333_2-_20",0.113498813863333,0.946595549635696,"2-",20,18,"9-","333",0,0.088258467
"3","232_340_2-_20",0.724665856622113,0.998065128736475,"2-",20,18,"9-","340",0,0.088268336
"4","233_339_2-_20",0.71297487323214,0.997320008644394,"2-",20,18,"9-","339",0,0.088268336
"5","234_338_2-_20",0.439061551944991,0.973147678909902,"2-",20,18,"9-","338",0,0.088268336
"6","235_336_2-_20",0.137186648501357,0.95611915634306,"2-",20,18,"9-","336",0,0.088268336
"7","236_341_2-_20",0.294097537439198,0.995514523358147,"2-",20,18,"9-","341",0,0.088268336
"8","237_330_2-_20",0.362209196377283,0.994312642553209,"2-",20,18,"9-","330",0,0.088268336
"9","238_337_2-_20",0.262117096544152,0.741088120127527,"2-",20,18,"9-","337",0,0.088268336
"10","239_332_2-_20",-0.07403528950183,0.257202802963958,"2-",20,18,"9-","332",0,0.088268336
"11","240_331_2-_20",0.412544623234343,0.995498225476018,"2-",20,18,"9-","331",0,0.088268336
"12","241_334_2-_20",0.403852892897312,0.835417595766944,"2-",20,18,"9-","334",0,0.088278205
"13","242_349_2-_20",0.119143088584158,0.980598514546365,"2-",20,18,"9-","349",0,0.088297943
"14","243_350_2-_20",0.117640767586895,0.938043488261506,"2-",20,18,"9-","350",0,0.088297943
"15","244_353_2-_20",0.270444493727032,0.995720561499141,"2-",20,18,"9-","353",0,0.088297943
"16","245_354_2-_20",0.522660414245909,0.994820294511559,"2-",20,18,"9-","354",0,0.088307812
"17","246_357_2-_20",0.782591783584658,0.999226454510448,"2-",20,18,"9-","357",0,0.088297943
"18","247_358_2-_20",0.429110766071585,0.9966255145166,"2-",20,18,"9-","358",0,0.088297943
"19","248_359_2-_20",0.0955040871934619,0.932168826547145,"2-",20,18,"9-","359",0,0.088297943
"20","249_356_2-_20",0.873333148896151,0.997970829964851,"2-",20,18,"9-","356",0,0.088297943
"21","250_355_2-_20",0.371757394906855,0.9736579679776,"2-",20,18,"9-","355",0,0.088307812
"22","251_352_2-_20",0.313777247956405,0.985877908105634,"2-",20,18,"9-","352",0,0.088307812
"23","252_351_2-_20",0.178679187919324,0.95979065859461,"2-",20,18,"9-","351",0,0.088307812
"24","253_348_2-_20",0.315138604548259,0.98578713288726,"2-",20,18,"9-","348",0,0.088307812
"25","254_377_2-_20",0.301717213548927,0.986399668055565,"2-",20,18,"9-","377",0,0.088307812
"26","255_372_2-_20",0.408162694052921,0.979521371814129,"2-",20,18,"9-","372",0,0.088307812
"27","256_373_2-_20",0.317052505386619,0.994275098894878,"2-",20,18,"9-","373",0,0.088307812
"28","257_374_2-_20",0.746953758250438,0.984618170177014,"2-",20,18,"9-","374",0,0.088317681
"29","258_367_2-_20",-0.0360626702997311,0.19042068279153,"2-",20,18,"9-","367",0,0.088307812
"30","259_366_2-_20",0.280183923705724,0.970986044347275,"2-",20,18,"9-","366",0,0.088317681
"31","260_369_2-_20",0.0893805676976607,0.95459923665863,"2-",20,18,"9-","369",0,0.088317681
"32","261_368_2-_20",0.0591245880392621,0.826464875157776,"2-",20,18,"9-","368",0,0.088317681
"33","262_371_2-_20",0.242899088814751,0.966553927766801,"2-",20,18,"9-","371",0,0.088317681
"34","263_370_2-_20",0.38442806370937,0.995431373213504,"2-",20,18,"9-","370",0,0.088317681
"35","264_375_2-_20",0.495620768363953,0.993630641276397,"2-",20,18,"9-","375",0,0.088307812
"36","265_376_2-_20",0.951719668864519,0.993161409850348,"2-",20,18,"9-","376",0,0.088307812
"37","266_395_2-_20",0.303116485013628,0.993395430112372,"2-",20,18,"9-","395",0,0.088307812
"38","267_392_2-_20",0.449754093618006,0.997157274091794,"2-",20,18,"9-","392",0,0.088307812
"39","268_391_2-_20",0.53088896457766,0.997732404997453,"2-",20,18,"9-","391",0,0.088307812
"40","269_388_2-_20",0.451518833535845,0.990407119794332,"2-",20,18,"9-","388",0,0.088297943
"41","270_387_2-_20",-0.0797523759576745,0.573208153323183,"2-",20,18,"9-","387",0,0.088307812
"42","271_384_2-_20",0.32602500968293,0.996121785483221,"2-",20,18,"9-","384",0,0.088307812
"43","272_394_2-_20",0.512089857798923,0.991504525926582,"2-",20,18,"9-","394",0,0.088307812
"44","273_393_2-_20",0.482019679448158,0.992559800790372,"2-",20,18,"9-","393",0,0.088307812
"45","274_390_2-_20",0.780124717970822,0.96524591270271,"2-",20,18,"9-","390",0,0.088317681
"46","275_385_2-_20",0.24571525885558,0.963642156886548,"2-",20,18,"9-","385",0,0.088307812
"47","276_386_2-_20",0.0724077352957459,0.797933242959125,"2-",20,18,"9-","386",0,0.088307812
"48","277_389_2-_20",0.250454203552626,0.992235095641489,"2-",20,18,"9-","389",0,0.088317681
"49","278_410_2-_20",0.837056645258354,0.998119531580714,"2-",20,18,"9-","410",0,0.088297943
"50","279_411_2-_20",0.747874912116827,0.994446764267293,"2-",20,18,"9-","411",0,0.088307812
"51","280_406_2-_20",0.41572834246297,0.954041257768855,"2-",20,18,"9-","406",0,0.088307812
"52","281_407_2-_20",0.476705649798647,0.968635612803113,"2-",20,18,"9-","407",0,0.088297943
"53","282_402_2-_20",0.126992003624308,0.917119014263905,"2-",20,18,"9-","402",0,0.088297943
"54","283_403_2-_20",0.365315628073833,0.993977147798099,"2-",20,18,"9-","403",0,0.088297943
"55","284_404_2-_20",0.202242994931039,0.988777712263418,"2-",20,18,"9-","404",0,0.088297943
"56","285_405_2-_20",0.212816757493182,0.989038844642313,"2-",20,18,"9-","405",0,0.088297943
"57","286_408_2-_20",0.408826666001877,0.998693556854374,"2-",20,18,"9-","408",0,0.088297943
"58","287_409_2-_20",0.509172627922406,0.998701470282869,"2-",20,18,"9-","409",0,0.088297943
"59","288_412_2-_20",0.198879085141547,0.974462278002065,"2-",20,18,"9-","412",0,0.088297943
"60","289_worm_2-_20",0.0102155064340255,0.583988487729261,"2-",20,18,"9-","worm",0,0.088297943
"61","290_413_2-_20",0.224339237057221,0.98991935230665,"2-",20,18,"9-","413",0,0.088288074
"62","291_333_2-_20",0.332968813284734,0.986706985148765,"2-",20,18,"9-","333",0,0.088278205
"63","292_340_2-_20",1.25289236204483,0.995445378451471,"2-",20,18,"9-","340",0,0.088278205
"64","293_339_2-_20",0.947801211500348,0.997502835601866,"2-",20,18,"9-","339",0,0.088278205
"65","294_338_2-_20",0.570868528610346,0.997422687188785,"2-",20,18,"9-","338",0,0.088278205
"66","295_336_2-_20",0.190336219433501,0.93726992626762,"2-",20,18,"9-","336",0,0.088278205
"67","296_341_2-_20",0.322743689264286,0.992821401758612,"2-",20,18,"9-","341",0,0.088278205
"68","297_330_2-_20",0.39510079543788,0.994477601511595,"2-",20,18,"9-","330",0,0.088278205
"69","298_337_2-_20",0.466321769121628,0.987058263649676,"2-",20,18,"9-","337",0,0.088278205
"70","299_332_2-_20",0.15867286600677,0.985107453611005,"2-",20,18,"9-","332",0,0.088278205
"71","300_331_2-_20",0.406072441127123,0.989579385547627,"2-",20,18,"9-","331",0,0.088278205
"72","301_334_2-_20",0.437335159261555,0.990775719187021,"2-",20,18,"9-","334",0,0.088278205
"73","302_349_2-_20",0.12416825782561,0.965453193093318,"2-",20,18,"9-","349",0,0.088297943
"74","303_350_2-_20",0.15452881235117,0.958213917933271,"2-",20,18,"9-","350",0,0.088297943
"75","304_353_2-_20",0.338132629905002,0.983830616277784,"2-",20,18,"9-","353",0,0.088307812
"76","305_354_2-_20",0.588647804200665,0.998643826843622,"2-",20,18,"9-","354",0,0.088297943
"77","306_357_2-_20",1.19016663773652,0.999311119645757,"2-",20,18,"9-","357",0,0.088297943
"78","307_358_2-_20",0.421736099286444,0.983989265224641,"2-",20,18,"9-","358",0,0.088297943
"79","308_359_2-_20",0.0722304376643511,0.78061474227822,"2-",20,18,"9-","359",0,0.088297943
"80","309_356_2-_20",0.963016896825353,0.988479084110884,"2-",20,18,"9-","356",0,0.088297943
"81","310_355_2-_20",0.537177926557133,0.997313676238052,"2-",20,18,"9-","355",0,0.088307812
"82","311_352_2-_20",0.382899380894524,0.996580879901528,"2-",20,18,"9-","352",0,0.088297943
"83","312_351_2-_20",0.261836256662769,0.992742388777704,"2-",20,18,"9-","351",0,0.088297943
"84","313_348_2-_20",0.344512352080263,0.99024311888663,"2-",20,18,"9-","348",0,0.088297943
"85","314_376_2-_20",0.983402958372509,0.997301090885771,"2-",20,18,"9-","376",0,0.088307812
"86","315_375_2-_20",0.609631035047342,0.975047150276194,"2-",20,18,"9-","375",0,0.088307812
"87","316_370_2-_20",0.424187093085438,0.986230971285683,"2-",20,18,"9-","370",0,0.088307812
"88","317_371_2-_20",0.30286173528282,0.940144896655175,"2-",20,18,"9-","371",0,0.088307812
"89","318_368_2-_20",0.112008371223593,0.677116438231077,"2-",20,18,"9-","368",0,0.088307812
"90","319_369_2-_20",0.104857153396394,0.971569954660212,"2-",20,18,"9-","369",0,0.088307812
"91","320_377_2-_20",0.176471098767577,0.977197245191963,"2-",20,18,"9-","377",0,0.088307812
"92","321_372_2-_20",0.611397366874996,0.992578416383758,"2-",20,18,"9-","372",0,0.088307812
"93","322_373_2-_20",0.139598609246445,0.873589074688694,"2-",20,18,"9-","373",0,0.088307812
"94","323_another worm_2-_20",-0.000182260024301382,9.27869214622962e-05,"2-",20,18,"9-","another worm",0,0.088307812
"95","324_374_2-_20",1.26397479564024,0.983238290153358,"2-",20,18,"9-","374",0,0.088307812
"96","325_367_2-_20",-0.0293612396167673,0.221949668595151,"2-",20,18,"9-","367",0,0.088307812
"97","326_366_2-_20",0.337721564847665,0.996834836612227,"2-",20,18,"9-","366",0,0.088307812
"98","327_395_2-_20",0.140153584223033,0.203752070982922,"2-",20,18,"9-","395",0,0.088297943
"99","328_392_2-_20",0.272740586101934,0.976396152141405,"2-",20,18,"9-","392",0,0.088297943
"100","329_391_2-_20",0.560218612329209,0.999145844009331,"2-",20,18,"9-","391",0,0.088297943
