;data_format;date;time;egmplotcode;RecNo;CO2 Ref;Atm_press;Flow_rate;H2O;H2O_temp;O2;Cod_err;Out_vltg;PAR;Tsoil;Tair;RH;...18;...19;...20;...21;...22;Day;Month;Hour;Min;Ap_code;sample_code;Data;Plot;Round;Sample_code1;Sample_code2
1;M3;29/04/2022;8:38:37;1;1095;435;893.9;415;0;0;0;24;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;38;NA;NA;NA;NA;NA;NA;NA
2;M3;29/04/2022;8:38:42;1;1100;438;894;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;38;NA;NA;NA;NA;NA;NA;NA
3;M3;29/04/2022;8:38:47;1;1105;444;894;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;38;NA;NA;NA;NA;NA;NA;NA
4;M3;29/04/2022;8:38:52;1;1110;447;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;38;NA;NA;NA;NA;NA;NA;NA
5;M3;29/04/2022;8:38:57;1;1115;445;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;38;NA;NA;NA;NA;NA;NA;NA
6;M3;29/04/2022;8:39:02;1;1120;445;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
7;M3;29/04/2022;8:39:07;1;1125;447;894.1;416;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
8;M3;29/04/2022;8:39:12;1;1130;447;894.2;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
9;M3;29/04/2022;8:39:17;1;1135;447;894.2;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
10;M3;29/04/2022;8:39:22;1;1140;445;894.2;415;0;0;0;25;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
11;M3;29/04/2022;8:39:27;1;1145;446;894.2;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
12;M3;29/04/2022;8:39:32;1;1150;446;894.2;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
13;M3;29/04/2022;8:39:37;1;1155;446;894.2;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
14;M3;29/04/2022;8:39:42;1;1160;446;894.3;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
15;M3;29/04/2022;8:39:47;1;1165;448;894.3;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
16;M3;29/04/2022;8:39:52;1;1170;447;894.2;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
17;M3;29/04/2022;8:39:57;1;1175;452;894.2;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;39;NA;NA;NA;NA;NA;NA;NA
18;M3;29/04/2022;8:40:02;1;1180;448;894.2;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;40;NA;NA;NA;NA;NA;NA;NA
19;M3;29/04/2022;8:40:07;1;1185;446;894.1;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;40;NA;NA;NA;NA;NA;NA;NA
20;M3;29/04/2022;8:40:12;1;1190;445;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;40;NA;NA;NA;NA;NA;NA;NA
21;M3;29/04/2022;8:40:17;1;1195;445;894.1;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;40;NA;NA;NA;NA;NA;NA;NA
22;Zero;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;M3;29/04/2022;8:40:48;1;1226;429;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;40;NA;NA;NA;NA;NA;NA;NA
24;M3;29/04/2022;8:40:53;1;1231;433;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;40;NA;NA;NA;NA;NA;NA;NA
25;M3;29/04/2022;8:40:58;1;1236;432;894.1;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;40;NA;NA;NA;NA;NA;NA;NA
26;M3;29/04/2022;8:41:03;1;1241;432;894.1;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
27;M3;29/04/2022;8:41:08;1;1246;432;894.1;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
28;M3;29/04/2022;8:41:13;1;1251;433;894.1;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
29;M3;29/04/2022;8:41:18;1;1256;433;894.1;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
30;M3;29/04/2022;8:41:23;1;1261;433;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
31;M3;29/04/2022;8:41:28;1;1266;435;894.1;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
32;M3;29/04/2022;8:41:33;1;1271;435;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
33;M3;29/04/2022;8:41:38;1;1276;435;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
34;M3;29/04/2022;8:41:43;1;1281;445;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
35;M3;29/04/2022;8:41:48;1;1286;445;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
36;M3;29/04/2022;8:41:53;1;1291;454;894.1;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
37;M3;29/04/2022;8:41:58;1;1296;450;894.1;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;41;NA;NA;NA;NA;NA;NA;NA
38;M3;29/04/2022;8:42:03;1;1301;447;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
39;M3;29/04/2022;8:42:08;1;1306;441;894.1;415;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
40;M3;29/04/2022;8:42:13;1;1311;435;894.1;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
41;M3;29/04/2022;8:42:18;1;1316;435;894.2;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
42;M3;29/04/2022;8:42:23;1;1321;436;894.2;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
43;M3;29/04/2022;8:42:28;1;1326;437;894.2;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
44;M3;29/04/2022;8:42:33;1;1331;435;894.1;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
45;M3;29/04/2022;8:42:38;1;1336;432;894.1;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
46;M3;29/04/2022;8:42:43;1;1341;431;894.1;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
47;M3;29/04/2022;8:42:48;1;1346;432;894.1;414;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
48;M3;29/04/2022;8:42:53;1;1351;433;894.1;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
49;M3;29/04/2022;8:42:58;1;1356;436;894.1;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;42;NA;NA;NA;NA;NA;NA;NA
50;M3;29/04/2022;8:43:03;1;1361;438;894.1;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
51;M3;29/04/2022;8:43:08;1;1366;442;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
52;M3;29/04/2022;8:43:13;1;1371;443;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
53;M3;29/04/2022;8:43:18;1;1376;451;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
54;M3;29/04/2022;8:43:23;1;1381;444;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
55;M3;29/04/2022;8:43:28;1;1386;443;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
56;M3;29/04/2022;8:43:33;1;1391;444;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
57;M3;29/04/2022;8:43:38;1;1396;443;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
58;M3;29/04/2022;8:43:43;1;1401;443;894.1;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
59;M3;29/04/2022;8:43:48;1;1406;442;894.2;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
60;M3;29/04/2022;8:43:53;1;1411;442;894.2;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
61;M3;29/04/2022;8:43:58;1;1416;447;894.2;413;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;43;NA;NA;NA;NA;NA;NA;NA
62;M3;29/04/2022;8:44:03;1;1421;443;894.2;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
63;M3;29/04/2022;8:44:08;1;1426;442;894.2;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
64;M3;29/04/2022;8:44:13;1;1431;441;894.2;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
65;M3;29/04/2022;8:44:18;1;1436;440;894.2;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
66;M3;29/04/2022;8:44:23;1;1441;441;894.2;412;0;0;0;24;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
67;M3;29/04/2022;8:44:28;1;1446;441;894.2;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
68;M3;29/04/2022;8:44:33;1;1451;441;894.2;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
69;M3;29/04/2022;8:44:38;1;1456;441;894.2;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
70;M3;29/04/2022;8:44:43;1;1461;439;894.2;410;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
71;M3;29/04/2022;8:44:49;1;1466;442;894.2;410;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
72;M3;29/04/2022;8:44:54;1;1471;440;894.2;412;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;NA;NA;NA;NA;NA;NA;NA
73;M3;29/04/2022;8:44:59;231;1476;438;894.2;410;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;44;2;333;29/04/2022;6;NA;333;NA
74;M3;29/04/2022;8:45:04;231;1481;442;894.2;410;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
75;M3;29/04/2022;8:45:09;231;1486;441;894.2;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
76;M3;29/04/2022;8:45:14;231;1491;535;894.2;410;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
77;M3;29/04/2022;8:45:19;231;1496;464;894.2;410;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
78;M3;29/04/2022;8:45:24;231;1501;443;894.2;409;0;0;0;25;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
79;M3;29/04/2022;8:45:29;231;1506;446;894.3;408;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
80;M3;29/04/2022;8:45:34;231;1511;443;894.3;410;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
81;M3;29/04/2022;8:45:39;231;1516;446;894.3;411;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
82;M3;29/04/2022;8:45:44;231;1521;437;894.2;410;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
83;M3;29/04/2022;8:45:49;231;1526;443;894.2;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
84;M3;29/04/2022;8:45:54;231;1531;441;894.2;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
85;M3;29/04/2022;8:45:59;231;1536;442;894.2;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;45;2;333;29/04/2022;6;NA;333;NA
86;M3;29/04/2022;8:46:04;231;1541;443;894.2;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;46;2;333;29/04/2022;6;NA;333;NA
87;M3;29/04/2022;8:46:09;231;1546;443;894.3;407;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;46;2;333;29/04/2022;6;NA;333;NA
88;M3;29/04/2022;8:46:14;231;1551;446;894.3;407;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;46;2;333;29/04/2022;6;NA;333;NA
89;M3;29/04/2022;8:46:19;231;1556;450;894.3;408;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;46;2;333;29/04/2022;6;NA;333;NA
90;Zero;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
91;M3;29/04/2022;8:46:50;231;1587;428;894.3;408;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;46;2;333;29/04/2022;6;NA;333;NA
92;M3;29/04/2022;8:46:55;231;1592;428;894.3;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;46;2;333;29/04/2022;6;NA;333;NA
93;M3;29/04/2022;8:47:00;231;1597;433;894.3;408;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
94;M3;29/04/2022;8:47:05;231;1602;438;894.3;408;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
95;M3;29/04/2022;8:47:10;231;1607;439;894.3;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
96;M3;29/04/2022;8:47:15;231;1612;439;894.4;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
97;M3;29/04/2022;8:47:20;231;1617;439;894.3;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
98;M3;29/04/2022;8:47:25;231;1622;439;894.3;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
99;M3;29/04/2022;8:47:30;231;1627;440;894.3;408;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
100;M3;29/04/2022;8:47:35;231;1632;441;894.3;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
101;M3;29/04/2022;8:47:40;231;1637;441;894.3;408;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
102;M3;29/04/2022;8:47:45;231;1642;441;894.3;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
103;M3;29/04/2022;8:47:50;231;1647;442;894.3;408;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
104;M3;29/04/2022;8:47:55;231;1652;443;894.3;409;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
105;Start;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
106;M5;29/04/2022;8:47:57;231;1654;444;894.3;409;0;0;0;0;0;0;0;0;0;20;0;1;0;0;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
107;M5;29/04/2022;8:47:58;231;1655;444;894.3;409;0;0;0;0;0;0;0;0;0;20;0;2;0;0;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
108;M5;29/04/2022;8:47:59;231;1656;444;894.3;409;0;0;0;0;0;0;0;0;0;20;0;3;0;0;29;4;8;47;2;333;29/04/2022;6;NA;333;NA
109;M5;29/04/2022;8:48:00;231;1657;444;894.3;409;0;0;0;0;0;0;0;0;0;20;0;4;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
110;M5;29/04/2022;8:48:01;231;1658;444;894.3;409;0;0;0;0;0;0;0;0;0;20;0;5;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
111;M5;29/04/2022;8:48:02;231;1659;444;894.3;409;0;0;0;0;0;0;0;0;0;20;0;6;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
112;M5;29/04/2022;8:48:03;231;1660;444;894.3;409;0;0;0;0;0;0;0;0;0;20;1;7;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
113;M5;29/04/2022;8:48:04;231;1661;444;894.3;409;0;0;0;0;0;0;0;0;0;20;1;8;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
114;M5;29/04/2022;8:48:05;231;1662;444;894.3;409;0;0;0;0;0;0;0;0;0;20;1;9;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
115;M5;29/04/2022;8:48:06;231;1663;444;894.3;409;0;0;0;0;0;0;0;0;0;25;1;10;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
116;M5;29/04/2022;8:48:07;231;1664;444;894.3;410;0;0;0;0;0;0;0;0;0;25;1;11;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
117;M5;29/04/2022;8:48:08;231;1665;445;894.3;410;0;0;0;0;0;0;0;0;0;25;1;12;0;0;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
118;M5;29/04/2022;8:48:09;231;1666;445;894.3;409;0;0;0;21;0;0;0;0;0;25;1;13;0.2221;0.0706;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
119;M5;29/04/2022;8:48:10;231;1667;445;894.3;409;0;0;0;0;0;0;0;0;0;25;1;14;0.2015;0.2028;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
120;M5;29/04/2022;8:48:11;231;1668;445;894.3;410;0;0;0;0;0;0;0;0;0;25;1;15;0.1676;0.2741;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
121;M5;29/04/2022;8:48:12;231;1669;445;894.3;409;0;0;0;0;0;0;0;0;0;25;1;16;0.1674;0.2249;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
122;M5;29/04/2022;8:48:13;231;1670;446;894.3;409;0;0;0;21;0;0;0;0;0;25;2;17;0.1993;0.121;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
123;M5;29/04/2022;8:48:14;231;1671;446;894.4;409;0;0;0;21;0;0;0;0;0;25;2;18;0.2402;0.0428;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
124;M5;29/04/2022;8:48:15;231;1672;447;894.4;410;0;0;0;21;0;0;0;0;0;25;3;19;0.2701;0.0284;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
125;M5;29/04/2022;8:48:16;231;1673;447;894.4;410;0;0;0;21;0;0;0;0;0;25;3;20;0.2765;0.0867;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
126;M5;29/04/2022;8:48:17;231;1674;447;894.4;410;0;0;0;21;0;0;0;0;0;25;3;21;0.2673;0.1691;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
127;M5;29/04/2022;8:48:18;231;1675;446;894.4;410;0;0;0;0;0;0;0;0;0;25;3;22;0.2475;0.2555;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
128;M5;29/04/2022;8:48:19;231;1676;446;894.4;410;0;0;0;0;0;0;0;0;0;25;3;23;0.2293;0.3091;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
129;M5;29/04/2022;8:48:20;231;1677;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;24;0.216;0.3315;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
130;M5;29/04/2022;8:48:21;231;1678;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;25;0.2074;0.3324;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
131;M5;29/04/2022;8:48:22;231;1679;447;894.4;411;0;0;0;0;0;0;0;0;0;25;3;26;0.1978;0.3366;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
132;M5;29/04/2022;8:48:23;231;1680;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;27;0.1875;0.3417;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
133;M5;29/04/2022;8:48:24;231;1681;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;28;0.1772;0.3457;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
134;M5;29/04/2022;8:48:25;231;1682;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;29;0.1672;0.348;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
135;M5;29/04/2022;8:48:26;231;1683;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;30;0.1576;0.3483;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
136;M5;29/04/2022;8:48:27;231;1684;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;31;0.1485;0.3468;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
137;M5;29/04/2022;8:48:28;231;1685;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;32;0.1424;0.3356;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
138;M5;29/04/2022;8:48:29;231;1686;447;894.4;410;0;0;0;0;0;0;0;0;0;25;3;33;0.1383;0.3194;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
139;M5;29/04/2022;8:48:30;231;1687;447;894.4;410;0;0;0;0;0;0;0;0;0;25;4;34;0.1363;0.299;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
140;M5;29/04/2022;8:48:31;231;1688;447;894.4;410;0;0;0;0;0;0;0;0;0;25;4;35;0.1338;0.2845;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
141;M5;29/04/2022;8:48:32;231;1689;447;894.4;410;0;0;0;0;0;0;0;0;0;25;4;36;0.1307;0.2743;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
142;M5;29/04/2022;8:48:33;231;1690;447;894.4;411;0;0;0;0;0;0;0;0;0;25;4;37;0.1271;0.2676;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
143;M5;29/04/2022;8:48:34;231;1691;447;894.4;411;0;0;0;0;0;0;0;0;0;25;4;38;0.1234;0.2621;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
144;M5;29/04/2022;8:48:35;231;1692;447;894.4;410;0;0;0;0;0;0;0;0;0;25;4;39;0.1202;0.2559;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
145;M5;29/04/2022;8:48:36;231;1693;448;894.4;409;0;0;0;0;0;0;0;0;0;25;4;40;0.1199;0.2404;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
146;M5;29/04/2022;8:48:37;231;1694;448;894.4;409;0;0;0;0;0;0;0;0;0;25;4;41;0.1216;0.22;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
147;M5;29/04/2022;8:48:38;231;1695;448;894.4;410;0;0;0;0;0;0;0;0;0;25;5;42;0.123;0.2039;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
148;M5;29/04/2022;8:48:39;231;1696;448;894.4;411;0;0;0;0;0;0;0;0;0;25;5;43;0.1235;0.1929;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
149;M5;29/04/2022;8:48:40;231;1697;449;894.4;410;0;0;0;0;0;0;0;0;0;25;5;44;0.1243;0.1824;29;4;8;48;2;333;29/04/2022;6;NA;333;NA
