"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","231_333_4_29",0.113498813863333,0.946595549635696,4,29,8,47,"333",0,0.088258467
"2","232_340_4_29",0.724665856622113,0.998065128736475,4,29,8,49,"340",0,0.088268336
"3","233_339_4_29",0.71297487323214,0.997320008644394,4,29,8,55,"339",0,0.088268336
"4","234_338_4_29",0.439061551944991,0.973147678909902,4,29,8,57,"338",0,0.088268336
"5","235_336_4_29",0.137186648501357,0.95611915634306,4,29,8,59,"336",0,0.088268336
"6","236_341_4_29",0.294097537439198,0.995514523358147,4,29,9,2,"341",0,0.088268336
"7","237_330_4_29",0.362209196377283,0.994312642553209,4,29,9,3,"330",0,0.088268336
"8","238_337_4_29",0.482370110108981,0.99473502629604,4,29,9,6,"337",0,0.088268336
"9","0_337_4_29",-0.0833333333333138,0.0752688172042825,4,29,9,5,"337",0,0.088268336
"10","239_332_4_29",0.142893679210817,0.984808085048306,4,29,9,8,"332",0,0.088268336
"11","0_332_4_29",0.0015609606597128,0.89572590125849,4,29,9,9,"332",0,0.088268336
"12","240_331_4_29",0.412544623234343,0.995498225476018,4,29,9,11,"331",0,0.088268336
"13","241_334_4_29",0.403852892897312,0.835417595766944,4,29,9,14,"334",0,0.088278205
"14","242_349_4_29",0.119143088584158,0.980598514546365,4,29,9,17,"349",0,0.088297943
"15","243_350_4_29",0.117640767586895,0.938043488261506,4,29,9,19,"350",0,0.088297943
"16","244_353_4_29",0.270444493727032,0.995720561499141,4,29,9,22,"353",0,0.088297943
"17","245_354_4_29",0.522660414245909,0.994820294511559,4,29,9,24,"354",0,0.088307812
"18","246_357_4_29",0.782591783584658,0.999226454510448,4,29,9,26,"357",0,0.088297943
"19","247_358_4_29",0.429110766071585,0.9966255145166,4,29,9,27,"358",0,0.088297943
"20","248_359_4_29",0.0955040871934619,0.932168826547145,4,29,9,29,"359",0,0.088297943
"21","249_356_4_29",0.873333148896151,0.997970829964851,4,29,9,31,"356",0,0.088297943
"22","250_355_4_29",0.371757394906855,0.9736579679776,4,29,9,33,"355",0,0.088307812
"23","251_352_4_29",0.313777247956405,0.985877908105634,4,29,9,35,"352",0,0.088307812
"24","252_351_4_29",0.178679187919324,0.95979065859461,4,29,9,37,"351",0,0.088307812
"25","253_348_4_29",0.315138604548259,0.98578713288726,4,29,9,39,"348",0,0.088307812
"26","254_377_4_29",0.301717213548927,0.986399668055565,4,29,9,42,"377",0,0.088307812
"27","255_372_4_29",0.408162694052921,0.979521371814129,4,29,9,44,"372",0,0.088307812
"28","256_373_4_29",0.317052505386619,0.994275098894878,4,29,9,46,"373",0,0.088307812
"29","257_374_4_29",0.746953758250438,0.984618170177014,4,29,9,48,"374",0,0.088317681
"30","258_367_4_29",-0.0360626702997311,0.19042068279153,4,29,9,49,"367",0,0.088307812
"31","259_366_4_29",0.280183923705724,0.970986044347275,4,29,9,51,"366",0,0.088317681
"32","260_369_4_29",0.0893805676976607,0.95459923665863,4,29,9,53,"369",0,0.088317681
"33","261_368_4_29",0.0591245880392621,0.826464875157776,4,29,9,55,"368",0,0.088317681
"34","262_371_4_29",0.242899088814751,0.966553927766801,4,29,9,57,"371",0,0.088317681
"35","263_370_4_29",0.38442806370937,0.995431373213504,4,29,10,0,"370",0,0.088317681
"36","264_375_4_29",0.495620768363953,0.993630641276397,4,29,10,2,"375",0,0.088307812
"37","265_376_4_29",0.951719668864519,0.993161409850348,4,29,10,3,"376",0,0.088307812
"38","266_395_4_29",0.303116485013628,0.993395430112372,4,29,10,7,"395",0,0.088307812
"39","267_392_4_29",0.449754093618006,0.997157274091794,4,29,10,9,"392",0,0.088307812
"40","268_391_4_29",0.53088896457766,0.997732404997453,4,29,10,11,"391",0,0.088307812
